Date,Year,Month,Day,Category,Product Name,Sales Channel,Payment Method,Price IR,Qty,Discount IR,Revenue IR,Price,Discount,Revenue
05-07-2024,2024,7,Friday,Accessories,Instax Photo Album,Shopee Mall,Bank Transfer,75000,1,0,75000,4.308116491,0,4.308116491
05-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Website,Credit Card,185000,4,37000,703000,10.62668735,2.125337469,40.38141191
05-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
05-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
05-07-2024,2024,7,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
05-07-2024,2024,7,Friday,Camera,Instax Square SQ1,Jakarta Official Store,E-Wallet,1900000,1,0,1900000,109.1389511,0,109.1389511
05-07-2024,2024,7,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Credit Card,95000,4,0,380000,5.456947556,0,21.82779022
05-07-2024,2024,7,Friday,Camera,Instax Wide 300,Website,Bank Transfer,1800000,1,0,1800000,103.3947958,0,103.3947958
05-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Bank Transfer,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
05-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
05-07-2024,2024,7,Friday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,4,0,300000,4.308116491,0,17.23246597
05-07-2024,2024,7,Friday,Accessories,Instax Photo Album,Shopee Mall,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
05-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
06-07-2024,2024,7,Saturday,Film,Instax Square Film (10s),Website,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,3,0,555000,10.62668735,0,31.88006204
06-07-2024,2024,7,Saturday,Accessories,Instax Photo Album,Jakarta Official Store,Bank Transfer,75000,3,0,225000,4.308116491,0,12.92434947
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Jakarta Official Store,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
06-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
06-07-2024,2024,7,Saturday,Accessories,Acrylic Frame,Shopee Mall,Credit Card,50000,3,0,150000,2.872077661,0,8.616232983
06-07-2024,2024,7,Saturday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
07-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
07-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,2,18500,351500,10.62668735,1.062668735,20.19070596
07-07-2024,2024,7,Sunday,Camera,Instax Mini Evo,Tokopedia Official,Paylater,2900000,1,145000,2755000,166.5805043,8.329025217,158.2514791
07-07-2024,2024,7,Sunday,Camera,Instax Mini 11,Jakarta Official Store,Paylater,1100000,1,55000,1045000,63.18570854,3.159285427,60.02642311
07-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
07-07-2024,2024,7,Sunday,Camera,Instax Mini 11,Website,Paylater,1100000,1,55000,1045000,63.18570854,3.159285427,60.02642311
07-07-2024,2024,7,Sunday,Camera,Instax Mini Evo,Surabaya Branch,E-Wallet,2900000,1,580000,2320000,166.5805043,33.31610087,133.2644035
07-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
07-07-2024,2024,7,Sunday,Accessories,Instax Photo Album,Website,Credit Card,75000,2,15000,135000,4.308116491,0.861623298,7.754609685
07-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Jakarta Official Store,Credit Card,95000,1,9500,85500,5.456947556,0.545694756,4.9112528
08-07-2024,2024,7,Monday,Accessories,Instax Photo Album,Website,E-Wallet,75000,2,0,150000,4.308116491,0,8.616232983
08-07-2024,2024,7,Monday,Film,Instax Square Film (10s),Website,Credit Card,150000,5,0,750000,8.616232983,0,43.08116491
08-07-2024,2024,7,Monday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,2,18500,351500,10.62668735,1.062668735,20.19070596
08-07-2024,2024,7,Monday,Camera,Instax Mini 11,Surabaya Branch,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
08-07-2024,2024,7,Monday,Camera,Instax Square SQ1,Tokopedia Official,Credit Card,1900000,2,0,3800000,109.1389511,0,218.2779022
08-07-2024,2024,7,Monday,Film,Instax Square Film (10s),Shopee Mall,Bank Transfer,150000,2,15000,285000,8.616232983,0.861623298,16.37084267
08-07-2024,2024,7,Monday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,3,0,285000,5.456947556,0,16.37084267
09-07-2024,2024,7,Tuesday,Accessories,Instax Photo Album,Website,E-Wallet,75000,1,0,75000,4.308116491,0,4.308116491
09-07-2024,2024,7,Tuesday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
09-07-2024,2024,7,Tuesday,Camera,Instax Wide 300,Shopee Mall,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
09-07-2024,2024,7,Tuesday,Accessories,Acrylic Frame,Surabaya Branch,E-Wallet,50000,2,0,100000,2.872077661,0,5.744155322
09-07-2024,2024,7,Tuesday,Accessories,Acrylic Frame,Shopee Mall,Paylater,50000,4,10000,190000,2.872077661,0.574415532,10.91389511
09-07-2024,2024,7,Tuesday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,4,0,380000,5.456947556,0,21.82779022
10-07-2024,2024,7,Wednesday,Film,Instax Mini Film (20s),Website,Credit Card,185000,2,18500,351500,10.62668735,1.062668735,20.19070596
10-07-2024,2024,7,Wednesday,Camera,Instax Wide 300,Website,Paylater,1800000,1,90000,1710000,103.3947958,5.16973979,98.22505601
10-07-2024,2024,7,Wednesday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
10-07-2024,2024,7,Wednesday,Accessories,Camera Case / Bag,Jakarta Official Store,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
10-07-2024,2024,7,Wednesday,Film,Instax Square Film (10s),Website,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
10-07-2024,2024,7,Wednesday,Camera,Instax Mini 11,Surabaya Branch,Bank Transfer,1100000,1,0,1100000,63.18570854,0,63.18570854
11-07-2024,2024,7,Thursday,Film,Instax Mini Film (20s),Website,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
11-07-2024,2024,7,Thursday,Camera,Instax Mini 11,Website,Bank Transfer,1100000,1,0,1100000,63.18570854,0,63.18570854
11-07-2024,2024,7,Thursday,Accessories,Acrylic Frame,Website,Bank Transfer,50000,1,0,50000,2.872077661,0,2.872077661
11-07-2024,2024,7,Thursday,Accessories,Acrylic Frame,Surabaya Branch,Credit Card,50000,1,0,50000,2.872077661,0,2.872077661
11-07-2024,2024,7,Thursday,Accessories,Acrylic Frame,Surabaya Branch,E-Wallet,50000,1,0,50000,2.872077661,0,2.872077661
11-07-2024,2024,7,Thursday,Camera,Instax Wide 300,Jakarta Official Store,Bank Transfer,1800000,1,0,1800000,103.3947958,0,103.3947958
11-07-2024,2024,7,Thursday,Camera,Instax Mini 11,Website,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
11-07-2024,2024,7,Thursday,Accessories,Acrylic Frame,Surabaya Branch,E-Wallet,50000,1,0,50000,2.872077661,0,2.872077661
11-07-2024,2024,7,Thursday,Accessories,Acrylic Frame,Shopee Mall,Paylater,50000,3,0,150000,2.872077661,0,8.616232983
11-07-2024,2024,7,Thursday,Accessories,Instax Photo Album,Shopee Mall,E-Wallet,75000,1,0,75000,4.308116491,0,4.308116491
11-07-2024,2024,7,Thursday,Accessories,Acrylic Frame,Surabaya Branch,E-Wallet,50000,2,0,100000,2.872077661,0,5.744155322
12-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
12-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Website,E-Wallet,150000,4,0,600000,8.616232983,0,34.46493193
12-07-2024,2024,7,Friday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
12-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Tokopedia Official,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
12-07-2024,2024,7,Friday,Film,Instax Mini Film (10s),Shopee Mall,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
12-07-2024,2024,7,Friday,Accessories,Camera Case / Bag,Jakarta Official Store,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
12-07-2024,2024,7,Friday,Accessories,Instax Photo Album,Shopee Mall,Credit Card,75000,1,3750,71250,4.308116491,0.215405825,4.092710667
12-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Website,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
12-07-2024,2024,7,Friday,Accessories,Acrylic Frame,Jakarta Official Store,Paylater,50000,2,0,100000,2.872077661,0,5.744155322
12-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
12-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
12-07-2024,2024,7,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
12-07-2024,2024,7,Friday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
12-07-2024,2024,7,Friday,Accessories,Camera Case / Bag,Website,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
12-07-2024,2024,7,Friday,Accessories,Instax Photo Album,Shopee Mall,E-Wallet,75000,2,0,150000,4.308116491,0,8.616232983
12-07-2024,2024,7,Friday,Accessories,Acrylic Frame,Shopee Mall,Paylater,50000,4,0,200000,2.872077661,0,11.48831064
12-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
13-07-2024,2024,7,Saturday,Camera,Instax Wide 300,Shopee Mall,Paylater,1800000,1,0,1800000,103.3947958,0,103.3947958
13-07-2024,2024,7,Saturday,Camera,Instax Mini 11,Jakarta Official Store,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
13-07-2024,2024,7,Saturday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
13-07-2024,2024,7,Saturday,Camera,Instax Mini Evo,Website,Bank Transfer,2900000,1,0,2900000,166.5805043,0,166.5805043
13-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Jakarta Official Store,Bank Transfer,185000,3,0,555000,10.62668735,0,31.88006204
13-07-2024,2024,7,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,4,0,380000,5.456947556,0,21.82779022
13-07-2024,2024,7,Saturday,Accessories,Acrylic Frame,Jakarta Official Store,Credit Card,50000,1,0,50000,2.872077661,0,2.872077661
13-07-2024,2024,7,Saturday,Accessories,Camera Case / Bag,Jakarta Official Store,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
13-07-2024,2024,7,Saturday,Accessories,Instax Photo Album,Tokopedia Official,Bank Transfer,75000,1,3750,71250,4.308116491,0.215405825,4.092710667
13-07-2024,2024,7,Saturday,Camera,Instax Mini Evo,Surabaya Branch,Bank Transfer,2900000,1,0,2900000,166.5805043,0,166.5805043
13-07-2024,2024,7,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,3,0,285000,5.456947556,0,16.37084267
14-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet,95000,1,0,95000,5.456947556,0,5.456947556
14-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
14-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
14-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Website,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
14-07-2024,2024,7,Sunday,Accessories,Instax Photo Album,Jakarta Official Store,Bank Transfer,75000,3,0,225000,4.308116491,0,12.92434947
14-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
14-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,4,30000,570000,8.616232983,1.723246597,32.74168534
14-07-2024,2024,7,Sunday,Accessories,Camera Case / Bag,Surabaya Branch,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
14-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
14-07-2024,2024,7,Sunday,Accessories,Camera Case / Bag,Surabaya Branch,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
14-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Website,Credit Card,185000,5,0,925000,10.62668735,0,53.13343673
15-07-2024,2024,7,Monday,Camera,Instax Mini 11,Surabaya Branch,E-Wallet,1100000,1,0,1100000,63.18570854,0,63.18570854
15-07-2024,2024,7,Monday,Film,Instax Square Film (10s),Website,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
15-07-2024,2024,7,Monday,Film,Instax Mini Film (20s),Website,Credit Card,185000,4,0,740000,10.62668735,0,42.50674938
15-07-2024,2024,7,Monday,Film,Instax Mini Film (10s),Surabaya Branch,Credit Card,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
15-07-2024,2024,7,Monday,Accessories,Instax Photo Album,Shopee Mall,Paylater,75000,2,0,150000,4.308116491,0,8.616232983
15-07-2024,2024,7,Monday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
15-07-2024,2024,7,Monday,Accessories,Instax Photo Album,Tokopedia Official,Credit Card,75000,2,0,150000,4.308116491,0,8.616232983
15-07-2024,2024,7,Monday,Film,Instax Square Film (10s),Shopee Mall,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
15-07-2024,2024,7,Monday,Film,Instax Square Film (10s),Shopee Mall,Credit Card,150000,5,37500,712500,8.616232983,2.154058246,40.92710667
15-07-2024,2024,7,Monday,Camera,Instax Mini Evo,Website,Bank Transfer,2900000,1,0,2900000,166.5805043,0,166.5805043
15-07-2024,2024,7,Monday,Accessories,Camera Case / Bag,Shopee Mall,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
16-07-2024,2024,7,Tuesday,Film,Instax Mini Film (10s),Shopee Mall,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
16-07-2024,2024,7,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
16-07-2024,2024,7,Tuesday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
16-07-2024,2024,7,Tuesday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
16-07-2024,2024,7,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
16-07-2024,2024,7,Tuesday,Camera,Instax Mini Evo,Tokopedia Official,Credit Card,2900000,1,0,2900000,166.5805043,0,166.5805043
16-07-2024,2024,7,Tuesday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
16-07-2024,2024,7,Tuesday,Accessories,Acrylic Frame,Jakarta Official Store,Bank Transfer,50000,1,0,50000,2.872077661,0,2.872077661
16-07-2024,2024,7,Tuesday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet,150000,3,0,450000,8.616232983,0,25.84869895
17-07-2024,2024,7,Wednesday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,5,0,475000,5.456947556,0,27.28473778
17-07-2024,2024,7,Wednesday,Accessories,Instax Photo Album,Jakarta Official Store,Bank Transfer,75000,1,0,75000,4.308116491,0,4.308116491
17-07-2024,2024,7,Wednesday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
17-07-2024,2024,7,Wednesday,Film,Instax Square Film (10s),Website,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
17-07-2024,2024,7,Wednesday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
17-07-2024,2024,7,Wednesday,Accessories,Acrylic Frame,Jakarta Official Store,E-Wallet,50000,3,0,150000,2.872077661,0,8.616232983
17-07-2024,2024,7,Wednesday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
17-07-2024,2024,7,Wednesday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,3,0,555000,10.62668735,0,31.88006204
17-07-2024,2024,7,Wednesday,Camera,Instax Wide 300,Surabaya Branch,Bank Transfer,1800000,1,90000,1710000,103.3947958,5.16973979,98.22505601
17-07-2024,2024,7,Wednesday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,3,0,285000,5.456947556,0,16.37084267
17-07-2024,2024,7,Wednesday,Accessories,Camera Case / Bag,Tokopedia Official,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
18-07-2024,2024,7,Thursday,Film,Instax Square Film (10s),Shopee Mall,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
18-07-2024,2024,7,Thursday,Accessories,Instax Photo Album,Jakarta Official Store,Bank Transfer,75000,3,0,225000,4.308116491,0,12.92434947
18-07-2024,2024,7,Thursday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
18-07-2024,2024,7,Thursday,Accessories,Camera Case / Bag,Surabaya Branch,E-Wallet,150000,5,0,750000,8.616232983,0,43.08116491
18-07-2024,2024,7,Thursday,Accessories,Camera Case / Bag,Surabaya Branch,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
18-07-2024,2024,7,Thursday,Accessories,Acrylic Frame,Surabaya Branch,E-Wallet,50000,2,0,100000,2.872077661,0,5.744155322
18-07-2024,2024,7,Thursday,Accessories,Camera Case / Bag,Website,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
18-07-2024,2024,7,Thursday,Accessories,Instax Photo Album,Shopee Mall,Paylater,75000,1,0,75000,4.308116491,0,4.308116491
18-07-2024,2024,7,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
19-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
19-07-2024,2024,7,Friday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,2,0,150000,4.308116491,0,8.616232983
19-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Shopee Mall,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
19-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
19-07-2024,2024,7,Friday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet,185000,4,0,740000,10.62668735,0,42.50674938
19-07-2024,2024,7,Friday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
19-07-2024,2024,7,Friday,Accessories,Camera Case / Bag,Jakarta Official Store,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
19-07-2024,2024,7,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet,95000,1,0,95000,5.456947556,0,5.456947556
19-07-2024,2024,7,Friday,Accessories,Instax Photo Album,Surabaya Branch,E-Wallet,75000,3,0,225000,4.308116491,0,12.92434947
20-07-2024,2024,7,Saturday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
20-07-2024,2024,7,Saturday,Accessories,Camera Case / Bag,Jakarta Official Store,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
20-07-2024,2024,7,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,4,0,380000,5.456947556,0,21.82779022
20-07-2024,2024,7,Saturday,Camera,Instax Mini Evo,Shopee Mall,E-Wallet,2900000,1,0,2900000,166.5805043,0,166.5805043
20-07-2024,2024,7,Saturday,Accessories,Instax Photo Album,Jakarta Official Store,Paylater,75000,2,0,150000,4.308116491,0,8.616232983
20-07-2024,2024,7,Saturday,Camera,Instax Square SQ1,Tokopedia Official,Paylater,1900000,1,0,1900000,109.1389511,0,109.1389511
20-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
20-07-2024,2024,7,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
20-07-2024,2024,7,Saturday,Camera,Instax Wide 300,Tokopedia Official,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
20-07-2024,2024,7,Saturday,Accessories,Instax Photo Album,Surabaya Branch,Bank Transfer,75000,3,11250,213750,4.308116491,0.646217474,12.278132
20-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,2,18500,351500,10.62668735,1.062668735,20.19070596
20-07-2024,2024,7,Saturday,Film,Instax Mini Film (10s),Tokopedia Official,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
20-07-2024,2024,7,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
20-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,3,0,555000,10.62668735,0,31.88006204
20-07-2024,2024,7,Saturday,Film,Instax Mini Film (20s),Website,Credit Card,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
20-07-2024,2024,7,Saturday,Accessories,Acrylic Frame,Website,Bank Transfer,50000,1,2500,47500,2.872077661,0.143603883,2.728473778
21-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
21-07-2024,2024,7,Sunday,Camera,Instax Mini Evo,Jakarta Official Store,Credit Card,2900000,1,0,2900000,166.5805043,0,166.5805043
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,4,0,380000,5.456947556,0,21.82779022
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Website,E-Wallet,185000,5,46250,878750,10.62668735,2.656671836,50.47676489
21-07-2024,2024,7,Sunday,Camera,Instax Mini 11,Website,E-Wallet,1100000,1,55000,1045000,63.18570854,3.159285427,60.02642311
21-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Website,Paylater,185000,5,0,925000,10.62668735,0,53.13343673
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Website,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet,185000,3,0,555000,10.62668735,0,31.88006204
21-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Shopee Mall,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
21-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
21-07-2024,2024,7,Sunday,Accessories,Instax Photo Album,Jakarta Official Store,Bank Transfer,75000,1,0,75000,4.308116491,0,4.308116491
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
21-07-2024,2024,7,Sunday,Accessories,Instax Photo Album,Tokopedia Official,E-Wallet,75000,3,0,225000,4.308116491,0,12.92434947
21-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,5,0,750000,8.616232983,0,43.08116491
21-07-2024,2024,7,Sunday,Film,Instax Square Film (10s),Shopee Mall,Credit Card,150000,5,37500,712500,8.616232983,2.154058246,40.92710667
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Website,Paylater,185000,4,0,740000,10.62668735,0,42.50674938
21-07-2024,2024,7,Sunday,Accessories,Instax Photo Album,Website,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Website,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
21-07-2024,2024,7,Sunday,Accessories,Acrylic Frame,Jakarta Official Store,Bank Transfer,50000,2,5000,95000,2.872077661,0.287207766,5.456947556
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (20s),Website,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
21-07-2024,2024,7,Sunday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
21-07-2024,2024,7,Sunday,Accessories,Instax Photo Album,Surabaya Branch,Paylater,75000,2,0,150000,4.308116491,0,8.616232983
22-07-2024,2024,7,Monday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
22-07-2024,2024,7,Monday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,3,0,285000,5.456947556,0,16.37084267
22-07-2024,2024,7,Monday,Film,Instax Mini Film (20s),Website,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
22-07-2024,2024,7,Monday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet,150000,3,0,450000,8.616232983,0,25.84869895
